ph,TDS,Hardness,Turbidity
7.496990927,22631.65773,246.8635806,3.837926004
7.542300167,18877.4939,230.1505401,4.317553512
7.15905299,25591.84098,161.4787104,4.291668967
,27151.3129,116.9054793,3.516237805
5.844673796,13615.10976,147.1798038,4.338056088
,35418.73504,201.8278485,3.384648505
5.258414737,29228.33468,210.9294949,3.730792788
7.420640789,18463.72213,212.7355853,5.42376733
7.074251444,16739.26664,208.9203689,4.878944116
8.189213851,18432.47652,156.3284648,3.709508878
7.744130994,30586.59266,185.5676184,5.207683455
8.289857906,23884.13148,222.4839312,4.289236735
8.025220021,15457.49866,213.5197221,4.134942729
8.848927372,24417.86132,262.5983294,5.992325027
6.438421804,26448.24509,202.5378353,3.380360394
,17029.53489,179.7962052,4.45939398
8.205550719,17414.52062,204.6658287,5.12952782
8.310373672,23260.472,201.6516668,3.493053886
,23103.65354,240.0362787,3.980920352
7.833970824,25694.87371,240.8325285,4.814916877
8.142660401,20111.22595,220.6309721,4.617093489
5.896432475,23022.16895,165.1356578,4.280792929
,15617.45858,228.1094592,3.490172614
4.3107015,11842.75781,138.4318942,3.172375491
7.895769121,28723.61763,168.7240474,4.391731338
6.862995092,11579.1134,184.4806587,5.343285034
6.30476863,30168.6066,213.6561777,5.109934758
6.578680569,22374.82491,203.4088155,4.292042179
8.96724411,34446.78226,266.4787427,3.742255944
,14202.1938,166.404968,2.848370818
7.423088086,31073.03134,210.0461969,3.712681965
9.166758133,21736.9818,184.5574343,5.429266409
8.468694415,19148.22474,151.9543007,4.375598892
6.48615266,26807.11951,224.8094556,3.246794305
4.439095783,20864.34047,190.1534488,3.844230761
7.79278353,21093.9322,187.912476,4.047380786
7.205218264,31315.61439,188.9113121,3.465331089
6.569053876,29123.7083,208.7314537,4.204699129
,17540.7425,182.2578143,4.164772624
4.29168773,18038.47437,124.0073498,4.616088554
,12674.67277,176.4136378,4.403876807
4.921093903,14126.59053,162.3005936,3.285186851
6.727185265,26012.48875,197.439216,4.158248535
5.757088957,32415.73362,148.9891464,3.730185467
5.842359064,29644.81361,217.3247995,3.865295967
8.848103019,19793.97187,248.5677404,3.074799306
5.866250668,19679.06267,146.8656798,4.281313459
6.020995363,13095.14916,178.500297,4.806016625
7.529929503,27062.06589,171.8141968,4.585321994
6.649705311,16191.42609,190.5319471,3.085178509
5.097786226,23590.31371,182.8190154,4.829323364
6.483994508,29032.7811,180.4450513,2.688643285
,12037.77039,253.1496512,3.399945492
5.669699209,9544.862671,199.6626368,1.910116645
8.127710424,13227.05238,203.0703085,4.244173211
9.106916915,16879.52477,209.609618,4.186726399
7.575757884,20855.27232,203.8843728,3.176432526
8.246369054,31080.43208,207.1721681,4.43325661
2.945469061,16829.39304,126.7481003,5.06998277
4.964070342,17694.57483,168.2833649,4.761700804
4.99139689,44499.72871,141.6223953,3.92659873
5.04562573,22557.6036,179.7025031,3.331786641
,18221.08534,206.2634178,3.469561086
11.06945629,43536.02087,256.2019803,4.880512381
5.775330889,14710.72283,169.7281695,5.164259921
9.012100313,13064.45059,268.6792987,4.962329207
4.031610444,15105.3731,145.483239,4.037939155
7.882123947,5477.347215,235.4664047,5.364172169
8.759488715,33364.91812,219.92139,2.88957811
6.653649515,34816.44454,172.5845122,4.871406193
,22060.18687,179.9623512,4.963535103
4.473882085,30013.70075,120.1019079,4.893656691
9.349469962,13137.49076,252.1484987,3.778022672
6.862936026,23580.65729,220.1478891,3.806093256
8.261405952,24870.82594,208.1880859,2.80042812
8.860324242,19550.29968,233.625145,2.47667442
7.49651068,39423.66606,207.137328,3.363403258
10.16417334,16522.71575,243.6065076,3.530940955
,11532.22318,167.4661915,4.086175637
6.039823242,9943.637599,164.0263403,3.923766075
,12675.93896,183.4888388,3.240419097
6.057904774,23603.50187,149.1227941,4.269753245
8.005016372,49341.42128,187.2305346,5.288776597
,18519.16249,193.4624198,2.676593519
7.038347517,23951.10599,199.5979428,4.575578405
,22256.95036,202.5694674,4.478070477
8.237091874,24414.97348,212.8185629,3.686074473
6.574083864,22723.80996,186.9442114,4.977323508
7.33810761,30042.92851,188.8541693,3.736379595
4.851103882,20227.64378,146.6272367,3.644106894
6.917920216,17862.14273,223.3329586,2.691485135
6.709336439,8238.290038,226.4275859,4.074387228
6.894050879,17475.46775,170.5712978,4.568843223
9.864727092,12978.19713,278.0814463,3.701895298
,26894.14489,210.2049213,4.903914479
8.039696863,8201.362113,233.8562191,3.826063248
9.824706476,15120.92472,218.0195299,3.226035359
10.88730499,15177.21819,283.8958638,4.0041613
9.831401691,13345.3691,263.6327218,3.311808138
6.528479453,18533.33783,176.9396759,4.063276428
4.09141145,24252.45882,146.7899381,5.95232482
,12962.38967,197.712183,3.500848662
,32600.42941,232.864391,3.165390901
,36520.6587,192.6176623,4.323989598
6.175164949,32875.19206,193.2826017,3.341369291
8.736126384,12726.29864,257.2313286,3.368532611
8.240945815,18001.45919,245.090825,4.666295331
9.152284709,24560.70061,229.5404126,3.7927771
,11609.99716,208.8377106,3.813435553
6.317576554,22577.81894,143.2999595,3.399047914
5.692124157,22396.20925,165.9062804,4.682390726
,29508.49281,201.8337199,4.115320543
,31421.1445,139.9553504,4.536181266
7.191493719,34933.7844,175.4607816,4.320683961
7.381108534,12320.51229,188.3143778,4.34273753
6.17251737,10498.63515,187.7870171,4.129984995
9.076317994,14153.64338,215.9127233,3.436985824
8.85411954,19258.80307,222.9651976,3.461350424
6.768060049,23793.03136,179.8059924,4.145806702
,30573.06632,207.0591139,3.109695768
8.543216837,33037.35339,183.9078604,2.847875248
9.564853066,17156.33671,251.8066655,3.182805359
5.49978773,43195.47367,150.07609,3.668220483
5.195920669,33473.11252,175.1571552,5.375901894
7.283913577,23112.50444,197.6021251,3.571862512
5.872439859,14343.42321,185.403976,3.741067233
5.735723555,25363.01659,158.3187408,4.732953571
6.158424006,26369.02657,176.0314499,5.080497555
7.294364433,41569.95199,191.7736202,3.336582332
7.054266774,7450.074375,212.4291243,4.780615832
,25973.32663,199.9422222,3.151767824
3.148712285,23257.20883,142.2720842,3.465637836
5.665266377,31883.01031,162.8900831,4.571823611
8.310938776,7929.504749,245.7196095,4.408559684
7.096098311,24548.5983,206.8278179,4.569760036
7.957113516,20425.76649,199.1075048,3.729873301
7.400238581,8136.071591,218.8248126,4.880119768
9.734619708,18976.23308,244.9286656,3.506502994
8.037761108,40368.42063,199.2139707,3.572519002
,24538.43729,250.572683,6.099631873
5.681810748,26373.49543,151.0859374,5.375156609
8.394509585,23961.50453,224.3471475,3.712472834
8.528292138,27352.34341,227.6862066,4.596923506
6.238053654,21919.59344,178.2980513,3.848306967
5.870615501,18909.84601,186.1783756,3.728785237
6.433726195,26755.71884,176.857122,3.117918258
6.069363894,9323.21829,200.9162625,4.914809132
6.660461917,9632.730976,229.3393324,3.673135983
7.506111457,31920.58469,188.2218125,4.744006691
5.895145558,14704.90625,192.0413691,5.075214288
6.449236657,12812.55712,218.9072878,4.065148002
8.550525459,22377.27295,209.6824662,4.591997454
7.12263744,31295.90241,183.4026482,3.750446965
8.558663124,38767.75637,214.1073248,2.590635463
4.624304291,22981.74941,121.0363186,3.424250049
,19290.56807,143.099103,4.117287902
6.091382724,17279.9622,192.1210523,5.075519616
9.658661976,20269.73128,240.3488204,4.639386555
8.115624507,15513.01258,200.099013,4.40881194
,7845.472891,209.1645178,4.454641301
6.914868152,10343.37885,206.249937,2.988611444
7.337924402,24266.51789,188.7993021,3.935513837
7.766114454,24145.38576,212.317666,4.399902313
8.433974836,10823.30037,240.077927,3.167712353
6.891549222,13376.68047,184.0746276,4.958936841
5.946160789,12767.65623,190.5515721,4.903632079
6.363836378,9844.702293,207.4224363,4.038983502
5.331799285,19693.90677,149.9550474,4.734873907
,10634.05905,232.6001511,4.799012921
8.466013448,22523.12455,224.1749356,3.94662054
7.426274011,36990.95595,192.1452539,4.363335813
11.21913474,21871.78517,237.5826728,5.749585831
5.708517435,12193.61126,187.0817579,3.344284854
6.559627885,22624.03418,152.1152127,3.664463031
5.606315226,12308.23384,190.3352728,3.748740507
,20311.40247,183.2199042,3.887361927
,28988.70234,187.0191854,3.666869694
,8722.153022,223.890412,3.440299615
7.539337776,12610.93631,227.3161279,5.114128668
8.849702725,20129.35879,197.7790469,2.987671524
7.682762474,12723.3421,211.6638524,5.044306092
,24445.98754,172.9682028,4.725347455
6.448191032,18460.67893,181.5898853,3.932210321
10.19941269,28703.75114,256.7043382,4.384868014
7.76618666,14945.29566,223.0578346,3.674225442
,17540.57664,191.3013594,4.12930091
9.756577628,17940.09908,244.4613421,3.749009258
,61227.19601,159.399398,3.860806603
6.406797813,17851.06402,182.8851372,4.573968265
,28864.91028,253.0543889,4.697040686
8.445219159,28966.56933,228.5228602,4.400705862
4.137044913,17101.95157,116.3382781,4.327356027
7.675913621,23673.10061,233.3007587,5.040460815
,20976.79178,243.6825583,3.558444802
5.70110097,17121.50592,170.4963111,5.956753498
6.376576427,41243.03803,177.5099898,4.161585515
5.517737316,17638.32247,190.6699278,4.523106008
3.854617678,19639.796,131.3962531,4.290435046
7.558076302,16642.88418,253.8409045,4.169005267
7.387433763,11694.63529,214.2930323,3.830577272
7.763415107,20019.26121,193.7211194,4.113536187
,24820.49309,205.5518541,4.25222038
7.509350205,17045.60009,192.4679546,4.321856147
,22331.23788,119.8858103,4.659394534
5.057270546,19003.9639,155.4877245,4.432270873
5.830542049,30021.25708,165.4670247,5.19211665
5.859690474,19231.03329,163.4968949,2.747332827
8.891674051,41801.44184,184.8696062,4.522599229
10.15421907,24755.96026,244.2093846,3.730899269
,32102.19071,227.4326629,3.581036881
7.683156515,25475.88484,221.5753473,4.781323094
7.455541163,16242.06028,225.3141509,2.930364596
,37820.04733,217.9449791,2.994780122
4.81183249,27547.80706,150.4512796,2.860992949
5.720136479,13463.85242,182.4401599,3.513255496
9.961503137,18743.22249,276.6997645,5.215590495
3.230973106,13691.09497,120.7854495,3.281920559
10.18843265,7105.800709,286.5679908,4.635243483
6.262907282,5157.0536,185.9826516,4.594919156
7.399811394,28630.95442,229.7762645,3.803723818
9.271668544,26912.22842,256.2733925,3.744203632
4.704183667,7028.839617,169.9439136,4.1389944
8.65479265,14799.31146,218.1726596,5.148137888
8.018771949,27405.31621,228.1114626,4.356279098
8.189363356,13197.56681,229.6084993,3.688298056
9.341091803,18254.11066,230.4300559,4.5987865
,18593.22264,228.2519948,4.122850191
4.89196004,9559.547392,153.5062323,3.904269955
6.056817845,4440.277357,211.7658865,3.358060807
5.655117422,19271.90312,146.7620233,4.401152242
7.890263353,17645.06534,164.7080349,4.636738763
11.90773983,17083.17509,298.0986795,4.256415421
8.811472248,12138.42295,270.2095492,5.587395988
4.12658131,40528.80535,113.0244717,3.504750791
5.735358659,28628.15186,149.1716903,4.085054788
8.000775801,18419.13288,237.5192505,4.519209518
8.77504747,21768.64074,191.5268744,3.830698864
8.303831038,26030.61851,222.9500368,3.392656701
5.082241432,17739.19896,191.767047,5.056378662
5.813546488,10112.20732,184.0317758,3.721425933
3.422394164,16017.6119,141.300305,3.676245975
5.913374864,14467.78593,148.6079443,2.499831969
6.78302374,8213.772245,236.2788665,4.77880815
6.836059947,18321.3275,205.6677185,4.952508247
4.884388229,28392.42498,136.5577849,3.616700535
8.331553235,11635.77208,238.9924141,2.69238888
7.819659154,16403.95238,225.1068358,2.402337211
5.428356914,24930.19881,167.0173834,2.847843538
4.556656719,14400.71863,156.4229409,4.392257325
7.333003447,32358.5386,189.4479647,2.642003806
7.114386719,27022.7085,196.5339601,3.762682466
6.376950464,16079.36125,170.2270798,4.284387096
9.338235018,17416.80178,248.3760156,1.872572601
,17429.58495,130.5585615,5.54132228
8.93387761,14179.62274,278.2317536,4.374796522
10.60058999,21558.30874,274.9687829,5.477700314
6.838816707,11877.23665,196.1962133,4.776536255
5.600876517,20411.66438,183.573783,4.362033669
6.102533306,24196.26441,179.3972322,2.292573781
6.490922996,30453.62319,189.0315882,4.372333382
8.50697907,20098.19952,197.7451412,3.881793835
7.413288341,17465.34558,196.4523025,3.290105906
,20197.24767,252.4045646,5.146442624
7.586235788,16409.93656,190.8902193,4.351335081
7.103348375,4425.42644,249.5893587,4.417193561
6.153495924,48175.85209,163.205548,4.819970458
2.376768076,11684.11164,129.8639728,3.629217768
7.514835666,17017.42996,215.4395235,4.29973216
7.445189293,24741.535,225.3977869,3.637894581
4.835297728,23031.21581,136.2950366,3.633760608
8.376279725,27824.19048,248.1328614,5.703962807
7.945909069,16769.89055,213.0664067,3.58543125
8.727778876,25521.88922,202.4195048,3.831540451
6.089430846,11339.16605,207.2671327,4.366860919
7.172323075,14702.05907,191.3894225,3.08421564
8.332953485,18881.79518,236.5324042,3.408299588
,21460.83816,231.9732976,3.955090834
4.563370643,13490.60815,152.9075606,4.825179226
,30050.43945,181.0806563,3.522486463
3.676844993,22581.22449,173.6777021,5.461473096
,23133.66235,169.3559272,3.517153023
7.889079735,24974.69277,208.4023672,4.034040701
5.525768545,16113.01055,188.1559799,4.401412624
4.858055602,32886.5289,159.6955543,4.130972247
3.272820098,7408.976196,145.4923058,4.318516117
7.117578658,31528.94869,186.1996804,4.333401737
7.822257363,22411.00686,200.0027932,3.080865919
4.334057806,13351.41383,155.8293504,2.613532097
,10039.53838,214.0353122,3.259749194
8.839583902,21179.76259,246.0664756,3.118039454
5.290666877,9265.104948,160.4320288,3.530573616
7.873271693,25337.12296,182.6466585,3.306392909
7.148440932,30656.16311,173.2728182,4.308569821
6.453605209,25257.64929,175.4793397,5.56826494
,20278.33827,189.8234177,4.940014517
5.654118943,16431.2049,171.7515509,3.466264458
7.650683237,15326.92501,239.4901476,4.043710884
6.418203057,19617.30849,173.4462138,2.670976747
6.848000113,26296.9483,199.7768139,3.815227609
6.991685153,20389.59382,152.9762171,3.72482356
5.924799469,15413.89615,111.4785818,4.188927904
7.526680395,38468.41358,192.1670961,4.148223129
,36640.37137,233.0634259,4.849755348
5.324641431,728.7508296,142.806978,3.652003355
9.038326069,34353.83973,227.3576593,3.706265892
5.945988643,12356.90562,151.6857971,3.793329276
6.195086858,19331.19404,195.4431596,4.196558262
9.062822325,27959.92616,246.629701,3.730369857
7.137428697,17506.6088,210.5027495,2.96418135
6.232010556,12149.69673,208.6681715,1.64151501
7.780868679,40483.73039,221.8444933,4.602026775
7.150046115,14708.47419,238.7982302,2.633890804
4.574124682,22520.41864,134.2012887,3.086499926
6.179312078,21532.51923,159.7732642,2.951960935
5.566328463,14574.6611,153.775514,3.424760734
,26561.56949,160.0950858,5.136779753
7.185167714,24909.78315,209.6831396,3.955846978
,13943.24497,160.9158149,4.141552313
6.990452677,17679.3511,225.9234458,5.184441995
5.810742057,25419.55166,151.8761719,3.436966862
7.444165852,20003.49768,211.4463238,3.820865704
4.374877632,17384.25719,144.2371807,3.030107847
6.602539772,21607.48324,174.6329772,3.592496085
6.857493758,22603.64945,233.210575,4.306581068
,19486.19111,176.7721861,3.888177383
6.789820821,22527.68121,197.3000144,4.512068205
8.560349291,14254.66132,244.7967052,2.939212581
,9943.929785,113.1759646,3.787475537
8.277058198,12715.81428,242.5592458,3.751324091
,13711.72328,157.7815547,5.068469998
6.921257043,31177.13337,158.2920574,3.540384278
5.63692356,27283.78065,159.13941,3.007138099
6.607503311,26420.80956,231.5657988,3.447111219
4.95141352,20117.35906,153.2121498,3.870681285
5.913132933,40847.76015,184.3931561,3.900211314
,15873.03443,232.4687267,4.706774892
5.796236902,15671.11929,156.3470946,2.483643397
5.039673104,23027.54976,154.4183296,4.864866409
6.163519015,37282.52249,185.7903173,3.477244889
6.339142826,16364.15941,167.4197106,3.355765016
7.610672776,20511.62083,193.6618705,5.404817648
5.782079034,25366.12069,200.4047947,5.059361568
6.451503543,7990.891468,179.5289254,6.307678472
,47591.28318,179.5780945,3.685592896
6.9204487,39251.18213,196.3194013,4.498818336
6.549187601,19236.01249,212.9221415,4.190311121
6.393231345,17258.11403,185.8361582,3.644388127
6.100245391,13886.80971,160.6082305,2.174898199
6.35943131,23347.17271,208.2030206,3.636494911
6.272474991,14642.20554,190.2007131,4.61253578
,23469.22087,161.2503306,3.600220438
7.493843861,26678.39288,197.3312909,3.81994656
7.635264692,17796.37464,205.0676314,3.948303516
9.097617417,38413.05709,263.8241202,5.473663249
8.040144167,6879.764653,224.863482,3.986459812
7.296908882,15931.42923,149.0794958,4.671448183
8.226808034,16472.19231,191.2786806,2.188701843
8.014183072,30566.7675,244.1200978,3.417076199
9.252893397,12855.34624,236.0987858,3.56643473
7.288112707,18979.98169,216.6124749,3.62698996
4.865444268,32858.4831,114.4638998,5.070254359
4.762828659,22777.53207,153.2970184,2.471786245
5.141506877,11288.63472,111.9940275,4.510578266
4.886379804,38633.30517,159.3179722,3.227849086
9.454119448,21379.96393,224.8171318,4.05862601
7.000523221,26012.13028,219.4426397,4.333688587
8.32398215,21292.82875,262.2185853,4.153782657
6.643158712,32873.82002,188.9135411,4.562197671
,17835.30901,208.2045307,5.709690241
6.758656471,20666.45316,190.3372799,2.743890222
8.628893415,13688.07434,186.6377119,3.071350371
9.794717849,12490.55828,254.4250664,2.807129775
5.376078292,36026.40156,185.5404778,3.629250322
5.603325961,36873.55799,207.8971872,3.900421361
8.592417714,33013.47977,228.6760357,3.701287942
7.266781486,27468.68171,178.2577102,3.919827045
8.064652809,27172.89357,214.816681,3.324112614
,18406.59418,222.2687211,3.71095754
6.336456502,25927.26543,185.680004,4.561219815
6.166348223,37922.90562,210.0865581,4.816304244
4.533399114,30301.85667,169.7352225,3.188640742
8.951652135,15189.32782,205.8923464,1.844371604
7.210773702,14230.41913,163.0472827,4.462408041
4.238282525,29344.84448,134.8895096,3.787425889
8.264090516,23556.93435,216.551887,3.410510716
7.893312711,14444.2896,220.3483203,4.097360116
4.85558776,14905.25591,145.7903699,4.697153026
5.230453969,24790.7246,152.0941694,3.695615112
7.017295399,20169.34425,170.1324465,4.899611272
4.941972157,19806.4113,166.7104405,5.076146746
9.638222268,30739.68909,226.4702151,4.614369674
7.33739985,18543.49936,176.7534996,4.981833943
,22656.71462,241.0669289,3.735204451
,22665.13853,181.6301496,3.291942873
8.257596525,20109.02627,208.4041656,4.528574925
8.31526762,15077.85034,229.7574461,4.128525361
,13677.99404,114.733545,3.293848374
7.171593555,22431.02699,250.2252965,4.62273611
6.941278904,15433.13484,180.817722,4.178959772
,13766.33079,256.9363777,3.979296867
6.888547603,30722.29823,179.6324755,2.901432044
6.833111019,31461.19676,178.6580737,3.021573595
8.247958056,28327.16734,195.5395359,4.723230706
8.9223798,21963.476,278.6194482,5.82182599
7.356056778,31409.06398,234.7823016,4.54991684
,26148.53787,168.4095248,3.893326832
9.752703227,10194.32541,269.6403781,3.422110475
6.844141767,41408.11482,184.3930427,3.412853175
6.910765112,7764.438022,242.0913383,4.340148944
8.801846046,13121.17194,205.407825,4.031495953
6.283103588,26188.16217,236.8232145,2.663920734
6.35403811,16174.43374,227.2328954,4.935240394
5.92876734,19240.0582,192.0484204,3.59291229
6.823642006,14053.22068,170.328172,3.386362672
7.342231249,35273.97623,198.1688042,4.261504364
7.146019716,22445.1733,195.9221016,5.393476357
5.089387791,39659.8769,147.9952711,3.054045201
8.594217251,29706.23422,228.1609007,4.489544794
8.149437298,23978.10768,220.2037345,4.949257361
9.271578533,38886.38768,274.0213909,3.54960841
7.021617481,12352.81111,203.2011966,3.85563625
7.833361001,13394.73161,249.3400531,4.270973138
6.643734376,14110.92097,202.4136379,3.920607408
6.761413709,32156.81944,216.532498,4.350206872
7.243482154,29772.01925,196.9823786,4.763578512
7.990658239,26951.86265,211.2863423,3.160917459
7.612516823,14812.97064,225.4927928,2.939593472
6.080992869,31321.08243,182.413992,2.09178684
7.888424515,15761.87137,269.5729132,2.998065931
6.658833572,16828.8806,182.3895592,3.96974044
,23495.30748,208.3038326,3.210752658
7.22299756,21314.86979,179.5602904,3.96625851
,40611.71332,194.7139681,3.125608701
6.427720561,12215.40908,166.8502368,2.9044534
5.023380784,15040.84148,136.9768791,4.477351412
,25795.69364,192.057661,3.789195951
8.163999618,27414.89912,195.2124953,3.673088094
,17505.85274,202.8824295,3.537040785
5.272156459,19015.46827,181.732877,4.063825854
6.903074331,17947.98811,206.9225044,4.473887011
7.466558358,16679.67362,212.8160295,4.991674871
7.397650663,26730.63533,260.0833846,3.078478788
,30037.22162,154.9259717,4.11358503
,18465.26504,226.3185804,3.4065632
5.53953369,21021.41826,200.7116811,3.755660187
7.376161138,17181.00881,199.1701598,4.010235394
9.318613916,24497.87394,317.3381241,4.642719286
6.701940912,17176.87895,168.7454144,4.179449581
5.547576263,27417.99804,182.6447363,4.448670726
9.001822865,15379.91276,263.5141882,3.976873452
9.130768887,9929.19481,266.7449592,4.771443755
4.07792047,9975.601334,185.8523263,4.789052053
7.125211076,16701.56598,209.7467712,3.908075346
13.54124024,13475.91277,187.606792,3.529190957
7.171223723,13163.03128,199.1601753,2.2090918
,26003.16327,176.3866512,4.410673878
6.9777441,18622.4448,166.8455743,3.530622694
6.35716672,14782.80422,191.135512,5.222077291
,15629.76233,231.3051267,4.464243686
8.339436757,12629.85305,175.5967423,4.133696122
6.27695651,25590.68024,178.2639107,3.214286497
10.94747264,27671.5226,146.8830382,3.112317482
9.871791232,27912.90826,114.3714503,3.652263831
4.317187354,27163.45788,225.5145731,4.078277145
4.227537386,13122.32958,201.4474866,4.479628314
4.140077139,40626.84781,253.5998382,3.167582571
5.349997297,31795.62561,193.8081211,3.838721385
7.578014308,19944.57311,204.7304825,3.503818511
7.710137891,31017.23942,174.3505766,3.898670803
8.330743319,28919.81178,198.9958001,2.408049129
6.510972335,20081.74536,188.882919,3.96252511
,8667.720239,206.0362946,4.128746147
6.934310583,13901.64468,228.1944755,4.210975273
8.618653849,11595.35498,257.595883,4.141341849
8.460963964,13158.84836,236.8317807,4.728493823
4.004248333,32821.85009,210.4860088,4.445946436
3.762097646,45050.00228,196.0242554,4.98606933
3.795132905,27179.40482,178.4329195,3.185083168
5.660736311,16488.01751,232.7498537,5.016187559
9.396148399,25825.38701,224.7539568,4.606058055
13.34988856,18464.90077,152.7764554,2.531074855
,20857.90822,184.688395,3.77609972
7.817901281,13742.14597,221.0897082,4.622667687
,7460.24726,220.892705,4.266869045
1.431781555,12937.24689,228.1303829,4.948442556
6.970036694,32037.60547,182.8885886,4.27528772
10.85186035,12887.19376,166.7419493,4.345012725
6.58800729,23898.97448,244.9432199,4.216454466
9.00435217,16544.8275,222.4897832,3.527893471
,11582.46258,161.5788886,4.374332547
4.328282516,30592.54883,192.166324,3.708525863
7.417823927,320.9426113,243.304691,3.470812079
3.261669787,28760.00684,190.957355,4.280669331
,12318.40389,239.7579288,4.742163226
7.928831289,17444.81445,231.2522158,3.413572943
7.975329901,17182.45036,165.7142418,3.306129017
9.504157788,19946.26467,195.1092427,4.343041373
5.158722568,33892.24595,119.09384,4.094605278
3.923473633,24200.35348,227.7055381,4.582982366
,13852.5319,193.4622066,3.673239558
5.849778285,27435.30656,229.9366869,3.643815888
5.890870359,34920.03935,184.0557619,4.37077656
5.963479205,24435.64208,223.0316376,3.727813323
6.106759636,39430.30782,211.4544892,3.924967064
6.898932482,15422.22089,209.6364217,3.688455553
8.091812332,26472.6918,200.9733015,4.370031238
7.611982389,9138.029344,190.6628036,6.494748556
8.886979332,26062.44722,180.5639656,4.731195077
6.532097274,8240.812709,163.3962409,4.599324041
7.833980482,11174.27476,203.1694081,4.254477177
11.56316906,19359.42882,174.942862,5.107236014
6.782868548,25366.7979,196.1825585,5.468590847
8.28876546,11234.04147,211.4527443,3.580523461
0.97557799,31145.11074,221.2041143,2.53399627
7.528980405,8129.734919,225.3409863,3.644409765
9.764658134,38781.45742,119.1640103,3.024571178
10.19166524,13630.04731,211.5669045,3.403422698
2.92517432,39233.09884,260.4580411,3.678588221
,29513.80486,200.6619254,3.027946497
6.657793591,18844.03703,205.5431757,3.868925702
7.00523014,26597.58645,219.9219974,3.58986576
,35044.37128,178.0804423,3.761633184
6.227841922,38976.03521,183.309048,4.599573327
6.392760459,19323.67725,216.675543,4.421528142
6.088022489,23567.13288,162.278357,4.173083496
3.961389047,24028.40541,173.0296406,4.0929659
4.275159673,26098.63796,229.4431091,3.732856051
7.301903491,23565.1784,224.4678022,3.430699188
10.89348473,25702.51867,177.7343573,3.634970396
6.79809746,35883.78011,198.1163808,3.571622599
11.49670245,14158.15728,195.9894858,3.132253296
5.808238634,43110.50372,195.5145159,4.81906373
,20461.25271,183.521107,4.886633785
5.679330465,17909.11563,182.1452665,3.292071095
7.783305613,24789.35473,196.8159519,5.045619628
6.316470521,32651.80276,187.030116,4.902735486
8.605374455,22970.95728,217.0431275,3.665323341
,26281.29781,162.9785597,5.185641935
7.057552646,13129.14984,177.674305,4.486402627
4.850104171,32808.3075,186.6761758,3.885385518
,31606.34883,202.6143723,4.775120947
4.560916536,22939.14438,165.7731189,4.123621736
9.130828108,11643.66348,209.7430438,3.074134305
,16110.18364,185.121996,2.840893066
4.233558617,22185.76396,194.9750439,3.515672079
5.571019711,26138.09761,189.7282292,3.931306748
,22911.61449,155.3175616,4.825701798
8.527142498,3413.081633,217.3947785,2.649423905
4.570854413,44260.19118,194.9679452,4.484185987
8.903733775,13319.49571,194.2162752,4.365169642
9.45993051,14450.17575,222.8946593,3.322889738
6.040281662,20472.87459,139.7708723,5.761580322
,20412.28391,171.1666464,3.978932656
4.663492192,41452.62557,170.9518296,3.742293454
5.726336216,35899.28031,191.7522897,3.912289082
10.93311072,18846.63491,162.4249185,3.894988624
4.281522089,22330.46679,188.7835766,4.371167168
7.948488372,23602.18783,197.5945421,3.891124346
6.825647037,12838.91437,176.8410625,2.804480385
7.285371191,17375.97074,169.14919,3.694482047
5.984941215,33244.5556,180.7765617,3.488675274
5.368988344,15973.68689,250.660916,3.73788278
4.016590233,28612.26611,255.6165688,4.417134153
,9959.135015,254.1253888,3.170543087
7.719000805,13939.29402,196.0075184,2.884818771
5.983731294,18438.82339,221.557383,3.84938277
7.732601709,18445.74346,166.9868253,3.854993746
8.847880711,11705.07228,190.7008532,4.143450992
7.561832948,23254.00962,170.1751573,4.032150342
8.758560056,25564.76756,174.7286861,4.444375642
,28791.61442,188.4454695,3.228379217
3.832917409,23535.0289,218.72384,4.768660397
3.730128007,16892.89566,230.2994554,4.943032174
5.801571267,15327.87972,201.8924737,4.425377564
3.678431807,23103.41044,187.4967036,4.480108576
5.14358748,32740.56466,180.3826185,3.09616449
6.628256197,15911.35751,198.865743,4.464457184
,18592.08392,196.0835555,4.762871709
3.102075565,45148.80812,198.4886506,4.248075369
4.497585145,27768.38287,193.9365149,4.965738556
5.584124358,29999.98701,203.7564258,3.852731893
,16034.4537,205.0658791,4.858164686
10.33127328,15824.82271,166.4597795,2.673440871
9.130795899,28273.60324,200.0323483,3.025707369
4.618850847,27174.68764,199.3189129,4.322115889
6.931244178,24359.47041,207.5889535,4.897957118
5.602158585,29860.27578,264.5735151,4.067048745
7.520518927,22160.81966,228.5626115,4.227765964
5.58246982,23512.83796,172.3315842,4.048113258
7.992749619,14610.41283,193.6091377,4.062907043
8.210357973,22619.23993,210.2221122,3.716663875
9.901930594,13180.6778,206.7464692,4.226949554
,14064.89915,191.2586554,3.732339331
9.405875051,27180.05719,149.3082966,4.033733317
9.58789503,11351.86186,195.8371052,4.666916974
4.633202516,29307.12894,208.9080361,4.751858815
6.90111102,21103.30319,154.4740917,3.616498342
7.795557629,26484.51532,136.0906769,3.629252282
,19909.93885,215.4319194,4.592537979
0,49456.58711,214.846144,4.92883998
8.39826106,18003.25728,177.3472137,2.62786247
6.255149749,24316.16334,153.6404934,3.146482536
11.49685889,12253.30339,186.1252959,5.005193167
,40581.4868,200.7172066,4.008443472
9.347344621,13749.59604,201.6328357,3.615151099
